ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA
YKL186C	2.26481782300954	0	0	-5.8	51	0.411764705882353	0.1
YKL187C	2.8750612633917	NA	0	NA	NA	NA	NA
YKL188C	2.93094903116752	NA	0	NA	NA	NA	NA
YKL189W	2.60097289568675	0	0	-12	100	0.35	30.7
YKL190W	2.24303804868629	1	-0.9	-13.7	39	0.41025641025641	25.5
YKL191W	2.72754125702856	0	-0.8	-13.4	28	0.392857142857143	24.5
YKL192C	2.09691001300806	NA	-1.2	NA	NA	NA	30.1
YKL193C	2.52891670027765	0	-0.9	-7	43	0.372093023255814	23.5
YKL194C	2.66464197555613	0	-4.4	-15.3	27	0.37037037037037	26.4
YKL195W	2.60530504614111	0	0	-11.4	52	0.423076923076923	26.5
YKL196C	2.30102999566398	0	-1.5	-8.3	48	0.395833333333333	24.8
YKL197C	3.01828430842653	NA	-2.1	NA	NA	NA	0.8
YKL198C	2.8208579894397	NA	-0.5	NA	NA	NA	NA
YKL201C	3.07114529045108	NA	0	NA	NA	NA	NA
YKL203C	3.3933996952931	NA	0	NA	NA	NA	NA
YKL204W	2.80071707828239	0	-2.2	-5.2	36	0.416666666666667	26.5
YKL205W	3.04139268515822	0	-0.8	-10.5	41	0.390243902439024	24.4
YKL206C	2.42651126136458	0	-0.2	-8.1	36	0.416666666666667	26.3
YKL207W	2.40312052117582	NA	-1.7	NA	NA	NA	31
YKL208W	2.43296929087441	NA	0	NA	NA	NA	34.5
YKL209C	3.11058971029925	NA	-1.8	NA	NA	NA	2.9
YKL210W	3.01029995663981	0	0	-2.6	50	0.42	22.3
YKL211C	2.68484536164441	0	0	-8.4	21	0.333333333333333	26.1
YKL212W	2.79448804665917	NA	0	NA	NA	NA	1.4
YKL213C	2.85430604180108	1	-1.4	-8	39	0.41025641025641	28.7
YKL214C	2.30749603791321	NA	-1.5	NA	NA	NA	NA
YKL215C	3.1092409685882	0	-1	-5.5	74	0.378378378378378	27.1
YKL216W	2.49692964807321	0	0	-2.2	43	0.372093023255814	23.6
YKL217W	2.78958071216443	NA	0	NA	NA	NA	NA
YKL218C	2.51321760006794	NA	-3.1	NA	NA	NA	NA
YKL219W	2.60959440922522	NA	-2.4	NA	NA	NA	NA
YKL220C	2.85186960072977	NA	0	NA	NA	NA	NA
YKL221W	2.67486114073781	NA	-0.7	NA	NA	NA	NA
YKL222C	2.8481891169914	NA	0	NA	NA	NA	50.7
YKR001C	2.84757265914211	0	0	-6.8	43	0.372093023255814	25.3
YKR002W	2.75434833571102	NA	0	NA	NA	NA	35.2
YKR003W	2.65127801399814	2	0	-9	90	0.366666666666667	30.7
YKR004C	2.57634135020579	NA	-1.2	NA	NA	NA	29.5
YKR005C	2.72015930340596	NA	-1.1	NA	NA	NA	NA
YKR006C	2.42160392686983	1	-0.6	-13.3	5	0.6	33.2
YKR007W	2.26481782300954	NA	-5.5	NA	NA	NA	NA
YKR008W	2.79588001734408	NA	0	NA	NA	NA	23.2
YKR009C	2.95424250943932	NA	-1.7	NA	NA	NA	NA
YKR010C	2.88705437805096	NA	-2	NA	NA	NA	26.3
YKR011C	2.54777470538782	0	0	-7.6	109	0.330275229357798	32.1
YKR013W	2.51719589794997	0	0	-0.5	51	0.411764705882353	33.3
YKR014C	2.36921585741014	0	0	-9.1	144	0.361111111111111	34.7
YKR015C	2.75434833571102	NA	-4	NA	NA	NA	NA
YKR016W	2.73239375982297	NA	0	NA	NA	NA	27.3
YKR017C	2.74115159885178	0	-3	-3.4	108	0.324074074074074	42.9
YKR018C	2.86033800657099	0	-4.2	-10.7	29	0.379310344827586	27.3
YKR019C	2.78887511577542	0	0	-7.7	83	0.36144578313253	36.5
YKR020W	2.2148438480477	0	-1.1	-10.5	18	0.277777777777778	37.5
YKR021W	2.96142109406645	NA	-2.7	NA	NA	NA	NA
YKR022C	2.50785587169583	1	-1.4	-10.1	57	0.385964912280702	31.9
YKR023W	2.72427586960079	NA	-1.3	NA	NA	NA	NA
YKR024C	2.87040390527903	NA	0	NA	NA	NA	17.9
YKR025W	2.45024910831936	0	-1.6	-7.7	32	0.40625	24
YKR026C	2.48429983934679	NA	-3.4	NA	NA	NA	NA
YKR027W	2.88366143515362	NA	-1.6	NA	NA	NA	NA
YKR028W	3.01410032151962	NA	0	NA	NA	NA	33.7
YKR029C	2.87563993700417	0	-2.1	-9.3	22	0.363636363636364	31.6
YKR030W	2.43616264704076	0	0	-7.1	53	0.415094339622642	26.4
YKR031C	3.22608411597582	0	0	-5.9	96	0.364583333333333	18.9
YKR034W	2.42975228000241	NA	-2	NA	NA	NA	NA
YKR035W-A	2.3096301674259	0	-2.9	-10.7	18	0.277777777777778	22.3
YKR036C	2.80821097292422	0	-1.8	-15.3	31	0.419354838709677	31.9
YKR037C	2.46982201597816	0	0	-4.5	35	0.4	28.9
YKR038C	2.58658730467176	1	-8.1	-11.5	19	0.263157894736842	31.2
YKR039W	2.77959649125782	NA	0	NA	NA	NA	31.5
YKR041W	2.39794000867204	0	-1	-5.9	7	0.714285714285714	NA
YKR042W	2.56229286445647	0	0	-2.4	209	0.382775119617225	29.9
YKR043C	2.43296929087441	NA	0	NA	NA	NA	22.1
YKR044W	2.64640372622307	0	0	-14.5	70	0.385714285714286	38
YKR045C	2.26245108973043	NA	-2.4	NA	NA	NA	48.7
YKR046C	2.45178643552429	0	0	-6	10	0.5	25.7
YKR048C	2.62013605497376	0	-1.1	-7	20	0.3	26.2
YKR049C	2.12385164096709	0	-0.8	-7.4	28	0.392857142857143	30.2
YKR050W	2.94890176097021	0	-0.7	-14.7	28	0.392857142857143	31.4
YKR051W	2.62117628177504	0	-0.6	-11.5	118	0.355932203389831	30.2
YKR052C	2.48287358360875	NA	0	NA	NA	NA	5.6
YKR053C	2.60638136511061	NA	0	NA	NA	NA	NA
YKR054C	3.61193562504012	NA	-2.7	NA	NA	NA	NA
YKR055W	2.46389298898591	NA	0	NA	NA	NA	34.5
YKR056W	2.8055008581584	NA	-0.8	NA	NA	NA	28.8
YKR057W	1.93951925261862	0	0	-9.6	9	0.555555555555556	27
YKR058W	2.78958071216443	3	-6.7	-8	128	0.3515625	41.3
YKR060W	2.43775056282039	NA	-4.8	NA	NA	NA	24
YKR061W	2.62838893005031	NA	-3.8	NA	NA	NA	NA
YKR062W	2.51587384371168	NA	-5.4	NA	NA	NA	33.2
YKR063C	2.70070371714502	NA	-3.3	NA	NA	NA	21.8
YKR064W	2.93601079571521	NA	-3.6	NA	NA	NA	37.2
YKR065C	2.29446622616159	NA	0	NA	NA	NA	28.2
YKR066C	2.55750720190566	0	0	-10.9	21	0.333333333333333	26.4
YKR067W	2.87098881376058	0	-0.1	-5.8	89	0.370786516853933	24.3
YKR068C	2.28555730900777	5	-4.3	-6.2	295	0.386440677966102	26.8
YKR069W	2.77305469336426	NA	0	NA	NA	NA	30.6
YKR070W	2.54654266347813	NA	-2.4	NA	NA	NA	23.3
YKR071C	2.54157924394658	0	-2.5	-6.6	44	0.363636363636364	26.7
YKR072C	2.74973631556906	NA	-0.3	NA	NA	NA	25.5
YKR074W	2.19033169817029	NA	-0.1	NA	NA	NA	NA
YKR075C	2.48713837547719	NA	0	NA	NA	NA	NA
YKR076W	2.56820172406699	NA	0	NA	NA	NA	27.3
YKR077W	2.55990662503611	0	-0.6	-6.4	26	0.384615384615385	35.7
YKR078W	2.76715586608218	NA	-1.3	NA	NA	NA	26.3
YKR079C	2.92324401863028	NA	-1.6	NA	NA	NA	23.7
YKR080W	2.50514997831991	0	-0.8	-1.8	71	0.394366197183099	24.3
YKR081C	2.53655844257153	0	-4.7	-5.6	22	0.363636363636364	28.2
YKR082W	3.06333335895175	0	-2.5	-7.1	22	0.363636363636364	19.9
YKR083C	2.12385164096709	NA	-0.7	NA	NA	NA	NA
YKR084C	2.78604121024255	NA	-0.9	NA	NA	NA	28.3
YKR085C	2.29003461136252	0	0	-17.2	10	0.5	26.8
YKR086W	3.02978947083186	NA	-1.1	NA	NA	NA	36.3
YKR087C	2.53781909507327	NA	-1.1	NA	NA	NA	27.8
YKR088C	2.52762990087134	0	-1.4	-9.5	14	0.357142857142857	25.5
YKR089C	2.95904139232109	NA	-2	NA	NA	NA	31.2
YKR090W	2.8488047010518	NA	-1.5	NA	NA	NA	6.2
YKR091W	2.39093510710338	0	-0.9	-8.6	33	0.393939393939394	34.7
YKR092C	2.60852603357719	0	0	-2.6	43	0.372093023255814	30.5
YKR093W	2.77887447200274	NA	-1.2	NA	NA	NA	20.9
YKR095W	3.27300127206374	NA	-1.7	NA	NA	NA	28.1
YKR095W-A	1.94448267215017	0	-3.5	-5.5	11	0.454545454545455	24.1
YKR096W	3.07736790528416	NA	-1.6	NA	NA	NA	NA
YKR097W	2.73957234445009	NA	0	NA	NA	NA	2
YKR098C	2.8555191556678	NA	-2.9	NA	NA	NA	32.2
YKR099W	2.90902085421116	NA	-1.5	NA	NA	NA	6.8
YKR100C	2.55022835305509	NA	0	NA	NA	NA	29.8
YKR101W	2.81557774832427	NA	0	NA	NA	NA	NA
YKR103W	3.08564728829686	NA	0	NA	NA	NA	NA
YKR104W	2.48572142648158	NA	-2.7	NA	NA	NA	NA
YLL001W	2.87909587950007	NA	-1.5	NA	NA	NA	21.5
YLL002W	2.63948648926859	0	-3.2	-8.5	1	1	35.4
YLL003W	2.97589113640179	NA	-3.6	NA	NA	NA	NA
YLL004W	2.78958071216443	0	0	-15.3	7	0.714285714285714	37.6
YLL005C	2.93851972517649	NA	0	NA	NA	NA	NA
YLL006W	2.62940959910272	NA	0	NA	NA	NA	31.1
YLL006W-A	1.76342799356294	NA	-1.6	NA	NA	NA	NA
YLL007C	2.8228216453031	NA	-0.9	NA	NA	NA	36.7
YLL008W	2.87621784059164	NA	-0.6	NA	NA	NA	16.7
YLL009C	1.83884909073726	0	0	-3.5	38	0.394736842105263	22.4
YLL010C	2.63042787502502	0	-0.6	-3.9	184	0.385869565217391	31.6
YLL011W	2.68930885912362	0	-3	-9	12	0.416666666666667	30
YLL012W	2.75815462196739	NA	-1.5	NA	NA	NA	NA
YLL013C	2.94398887507377	NA	-4.2	NA	NA	NA	42.6
YLL014W	2.03342375548695	0	0	-8.5	19	0.263157894736842	39.3
YLL015W	3.19284611518884	NA	-1.9	NA	NA	NA	30.4
YLL018C	2.74585519517373	NA	-1.6	NA	NA	NA	NA
YLL018C-A	1.99122607569249	NA	0	NA	NA	NA	39.9
YLL019C	2.86746748785905	0	0	-18.7	287	0.383275261324042	NA
YLL021W	3.16613397030511	0	0	-10.4	145	0.36551724137931	14.2
YLL022C	2.5854607295085	0	-1.6	-6	1	1	32
YLL023C	2.4456042032736	0	-1.5	-4.1	31	0.419354838709677	31.1
YLL026W	2.95808584852109	0	0	-1	57	0.385964912280702	27.9
YLL027W	2.39794000867204	NA	0	NA	NA	NA	5.2
YLL028W	2.76789761601809	0	0	-7.6	135	0.355555555555556	22.3
YLL029W	2.87448181769947	0	0	-4.7	104	0.336538461538462	23.6
YLL031C	3.00732095292274	0	-0.9	-12.4	65	0.4	5.1
YLL032C	2.91645394854993	0	-3.3	-11.8	106	0.330188679245283	33.3
YLL033W	2.36172783601759	NA	-8.3	NA	NA	NA	62
YLL034C	2.92272545799326	0	-3.2	-6.7	39	0.41025641025641	25.4
YLL035W	2.80071707828239	0	-0.5	-8.5	54	0.407407407407407	30.7
YLL036C	2.70156798505593	NA	-1.4	NA	NA	NA	NA
YLL038C	2.39269695325967	0	-3.6	-10.6	36	0.416666666666667	0
YLL040C	3.49748253736737	NA	0	NA	NA	NA	28.8
YLL041C	2.42488163663107	0	-0.4	-7.6	45	0.377777777777778	31.7
YLL042C	2.22271647114758	0	0	-16.7	30	0.4	37.4
YLL043W	2.82542611776782	1	0	-9.5	74	0.378378378378378	25.2
YLL046C	2.39619934709574	NA	-0.4	NA	NA	NA	NA
YLL048C	3.22036963245139	NA	-1.7	NA	NA	NA	27.5
YLL049W	2.25285303097989	NA	-4.1	NA	NA	NA	NA
YLL050C	2.15533603746506	0	0	-5.5	26	0.384615384615385	21.6
YLL051C	2.85247999363686	1	-3.3	-11.7	24	0.333333333333333	35.6
YLL052C	2.17318626841227	0	-1.2	-7.2	1	1	NA
YLL053C	2.18184358794477	NA	-4.1	NA	NA	NA	NA
YLL054C	2.92582757462474	NA	-3.3	NA	NA	NA	NA
YLL055W	2.72509452108147	0	0	-11.3	141	0.354609929078014	35.1
YLL056C	2.47421626407626	NA	0	NA	NA	NA	NA
YLL057C	2.61489721603313	NA	0	NA	NA	NA	NA
YLL058W	2.75966784468963	0	-0.6	-6.9	73	0.383561643835616	28.5
YLL060C	2.36735592102602	NA	-2.7	NA	NA	NA	NA
YLL061W	2.76566855475901	1	-1.2	-9.4	17	0.294117647058824	31.9
YLL062C	2.51054501020661	NA	-1.4	NA	NA	NA	32.1
YLL063C	2.67577834167409	NA	-2.2	NA	NA	NA	NA
YLR001C	2.93550726582471	1	-0.1	-7.3	32	0.40625	26.7
YLR002C	2.82151352840477	0	-1.7	-10	31	0.419354838709677	35.8
YLR003C	2.46389298898591	0	-3.3	-9.8	19	0.263157894736842	28.4
YLR004C	2.71850168886727	NA	-2.8	NA	NA	NA	14.9
YLR005W	2.66370092538965	0	-3.5	-11.3	30	0.4	26.9
YLR006C	2.85247999363686	NA	-0.7	NA	NA	NA	38
YLR007W	2.52633927738984	0	-3.7	-15.2	18	0.277777777777778	32.8
YLR008C	2.22530928172586	NA	-0.1	NA	NA	NA	31.8
YLR009W	2.29885307640971	NA	0	NA	NA	NA	29.7
YLR010C	2.20411998265593	NA	-3.9	NA	NA	NA	NA
YLR011W	2.28103336724773	0	-2.1	-9.9	76	0.381578947368421	52
YLR012C	1.99563519459755	NA	-2.8	NA	NA	NA	NA
YLR014C	2.95616843047536	NA	0	NA	NA	NA	NA
YLR015W	2.70329137811866	NA	-0.5	NA	NA	NA	33
YLR016C	2.3096301674259	0	0	-2.3	1	1	38.3
YLR017W	2.52762990087134	NA	-2.4	NA	NA	NA	NA
YLR018C	2.47567118832443	NA	-0.3	NA	NA	NA	31.3
YLR019W	2.59879050676312	NA	0	NA	NA	NA	NA
YLR020C	2.73078227566639	0	-2.7	-15.3	40	0.4	27.2
YLR021W	2.25285303097989	NA	-3	NA	NA	NA	25.4
YLR022C	2.39794000867204	0	-1.8	-8.8	6	0.666666666666667	30.6
YLR023C	2.73479982958885	NA	0	NA	NA	NA	25.8
YLR024C	3.27230584440209	0	-1.6	-7.7	1	1	31.1
YLR025W	2.38021124171161	0	-0.2	-5.7	50	0.42	32.9
YLR026C	2.53147891704225	0	0	-4.8	116	0.353448275862069	27.7
YLR027C	2.62117628177504	0	0	-6.8	29	0.379310344827586	24.6
YLR028C	2.77158748088126	0	0	-7.6	157	0.369426751592357	26.5
YLR030W	2.41995574848976	7	-3.3	-17.47	337	0.403560830860534	NA
YLR031W	2.26951294421792	NA	0	NA	NA	NA	21.7
YLR032W	3.06781451116184	NA	0	NA	NA	NA	NA
YLR033W	2.70070371714502	0	-3.1	-7.5	54	0.407407407407407	30.1
YLR034C	2.67486114073781	0	0	-7.2	166	0.379518072289157	26.3
YLR035C	2.84198480459011	0	-2.6	-11.9	40	0.4	32.8
YLR036C	2.30749603791321	NA	-2.5	NA	NA	NA	14.1
YLR038C	1.91907809237607	NA	0	NA	NA	NA	22.2
YLR039C	3.02366391819779	NA	-3.6	NA	NA	NA	NA
YLR040C	2.35024801833416	NA	0	NA	NA	NA	NA
YLR042C	2.20682587603185	NA	0	NA	NA	NA	NA
YLR043C	2.01283722470517	0	0	-4.6	28	0.392857142857143	21.9
YLR044C	2.75050839485135	0	0	-5.9	31	0.419354838709677	17.1
YLR045C	2.9484129657786	NA	-0.4	NA	NA	NA	NA
YLR046C	2.43136376415899	NA	-5.4	NA	NA	NA	46.5
YLR047C	2.83632411570675	1	-0.2	-7.8	274	0.372262773722628	59.7
YLR049C	2.63144376901317	NA	-0.6	NA	NA	NA	NA
YLR050C	2.20682587603185	0	0	-9.2	12	0.416666666666667	27.7
YLR051C	2.33645973384853	0	-1.4	-6.4	22	0.363636363636364	26.9
YLR052W	2.39794000867204	0	-2	-10.5	7	0.714285714285714	28.4
YLR053C	2.03342375548695	NA	-4.7	NA	NA	NA	NA
YLR054C	2.85973856619715	NA	-1.6	NA	NA	NA	11.2
YLR055C	2.77959649125782	NA	0	NA	NA	NA	27.1
YLR056W	2.56229286445647	0	-0.4	-7.5	70	0.385714285714286	27.4
YLR057W	2.92890769024395	0	0	-7.4	66	0.393939393939394	25
YLR058C	2.67117284271508	0	0	-2.8	40	0.4	27.8
YLR059C	2.42975228000241	NA	0	NA	NA	NA	9
YLR060W	2.77451696572855	0	0	-4.4	30	0.4	25.5
YLR061W	2.08278537031645	0	0	-2.7	23	0.347826086956522	20.3
YLR063W	2.56229286445647	NA	-3.5	NA	NA	NA	7.5
YLR064W	2.43616264704076	0	0	-10.1	14	0.357142857142857	28.7
YLR065C	2.25767857486918	0	-2.2	-11.9	33	0.393939393939394	30.5
YLR066W	2.26481782300954	0	-1	-7.7	61	0.409836065573771	26.3
YLR067C	2.98452731334379	NA	-1.5	NA	NA	NA	18.6
YLR068W	2.17897694729317	0	-3.5	-7.4	38	0.394736842105263	33.6
YLR069C	2.88138465677057	0	-2.9	-7.1	42	0.380952380952381	26.6
YLR070C	2.55144999797288	NA	-2.2	NA	NA	NA	NA
YLR071C	3.03422726077055	NA	-2.5	NA	NA	NA	NA
YLR072W	2.84073323461181	1	-1.2	-9.8	21	0.333333333333333	30
YLR073C	2.30102999566398	NA	-3	NA	NA	NA	NA
YLR074C	2.22010808804005	NA	0	NA	NA	NA	32.9
YLR075W	2.34439227368511	0	0	-5	22	0.363636363636364	22.3
YLR077W	2.76566855475901	0	-1.5	-10.7	28	0.392857142857143	30.2
YLR078C	2.38738982633873	NA	-2.6	NA	NA	NA	29.8
YLR079W	2.45331834004704	0	-4.9	-6.9	41	0.390243902439024	27.9
YLR080W	2.64738297011462	NA	-3.3	NA	NA	NA	NA
YLR081W	2.75891189239797	NA	0	NA	NA	NA	NA
YLR082C	2.59328606702046	NA	-1.5	NA	NA	NA	42.7
YLR083C	2.82412583391655	NA	-1.5	NA	NA	NA	NA
YLR084C	3.08635983067475	NA	-0.9	NA	NA	NA	NA
YLR085C	2.6414741105041	0	-1.7	-9.4	30	0.4	25.7
YLR086W	3.15167623084705	0	0	-3.9	57	0.385964912280702	23
YLR087C	3.47099816966087	NA	-2.6	NA	NA	NA	NA
YLR088W	2.78816837114117	0	0	-7.6	33	0.393939393939394	29
YLR089C	2.77232170672292	0	0	-8.6	222	0.373873873873874	31.3
YLR090W	2.66181268553726	NA	-1.5	NA	NA	NA	46.3
YLR091W	2.46686762035411	NA	-2.6	NA	NA	NA	32.1
YLR092W	2.95085145888855	NA	-1.6	NA	NA	NA	NA
YLR093C	2.40312052117582	0	-0.3	-7.8	56	0.392857142857143	25.4
YLR094C	2.70070371714502	NA	0	NA	NA	NA	NA
YLR095C	2.90955602924118	NA	-1.9	NA	NA	NA	26.5
YLR096W	3.05956341790127	NA	0	NA	NA	NA	30.4
YLR097C	2.53655844257153	1	-6.3	-4.8	82	0.365853658536585	35.6
YLR098C	2.81157500587059	0	-0.6	-6.4	13	0.384615384615385	38.6
YLR099C	2.59549622182557	NA	-2	NA	NA	NA	27.1
YLR099W-A	1.93951925261862	0	-1.6	-9.3	35	0.4	30.2
YLR100W	2.54032947479087	0	0	-5.1	25	0.36	27.8
YLR102C	2.42324587393681	0	0	-9.2	14	0.357142857142857	30
YLR103C	2.81291335664286	0	-0.1	-4.4	79	0.367088607594937	25.9
YLR104W	2.11727129565576	1	0	-13.5	41	0.390243902439024	31.4
YLR105C	2.57634135020579	0	-2	-6.8	26	0.384615384615385	36.4
YLR106C	3.69108149212297	NA	-0.2	NA	NA	NA	1.6
YLR107W	2.60638136511061	0	-0.3	-15.6	4	0.75	26.9
YLR108C	2.68574173860226	0	0	-12.5	51	0.411764705882353	36.2
YLR109W	2.24551266781415	0	0	-1	38	0.394736842105263	22.2
YLR110C	2.12385164096709	0	0	-0.5	44	0.363636363636364	31
YLR113W	2.63848925695464	2	0	-15.7	348	0.408045977011494	25.9
YLR114C	2.88309335857569	0	-2.6	-8.5	76	0.381578947368421	24.6
YLR115W	2.93399316383124	0	0	-8.2	25	0.36	24.8
YLR116W	2.67760695272049	NA	-1.5	NA	NA	NA	NA
YLR117C	2.83695673705955	0	-2.2	-17.3	1	1	27
YLR118C	2.35602585719312	0	-2.5	-10.1	5	0.6	24.1
YLR119W	2.32837960343874	NA	-4.1	NA	NA	NA	NA
YLR120C	2.75511226639507	0	-0.8	-7.5	114	0.350877192982456	34
YLR121C	2.70586371228392	NA	-1.4	NA	NA	NA	NA
YLR125W	2.13353890837022	NA	-0.1	NA	NA	NA	NA
YLR126C	2.39967372148104	NA	0	NA	NA	NA	NA
YLR127C	2.93094903116752	NA	-2.3	NA	NA	NA	NA
YLR128W	2.42975228000241	0	-3.6	-12.3	26	0.384615384615385	34.3
YLR129W	2.97451169273733	0	-4.4	-9.5	41	0.390243902439024	22.3
YLR130C	2.62531245096167	1	-0.9	-8.9	135	0.355555555555556	28.5
YLR131C	2.88649072517248	NA	-4.7	NA	NA	NA	NA
YLR132C	2.46239799789896	0	-3.1	-15.6	28	0.392857142857143	28.4
YLR133W	2.76492298464989	NA	0	NA	NA	NA	32.6
YLR135W	2.87390159786446	NA	-3.3	NA	NA	NA	NA
YLR136C	2.45484486000851	NA	-1.1	NA	NA	NA	NA
YLR137W	2.56466606425209	NA	-3.8	NA	NA	NA	34.2
YLR138W	2.99343623049761	NA	0	NA	NA	NA	26.9
YLR139C	2.80821097292422	0	-0.7	-9.8	39	0.41025641025641	27.9
YLR141W	2.55990662503611	NA	-0.3	NA	NA	NA	32.2
YLR142W	2.67760695272049	NA	-1	NA	NA	NA	NA
YLR143W	2.83569057149243	0	0	-6.2	43	0.372093023255814	31
YLR144C	2.89153745767256	NA	-0.6	NA	NA	NA	33.2
YLR145W	2.30319605742049	0	0	-7.6	10	0.5	25.4
YLR146C	2.47712125471966	NA	-1.2	NA	NA	NA	NA
YLR146W-A	1.79239168949825	NA	-2.5	NA	NA	NA	1.6
YLR147C	2.00432137378264	NA	-3.2	NA	NA	NA	NA
YLR148W	2.96284268120124	NA	0	NA	NA	NA	NA
YLR149C	2.86332286012046	NA	-1.1	NA	NA	NA	NA
YLR150W	2.43616264704076	0	0	-2.9	49	0.408163265306122	25
YLR151C	2.53147891704225	NA	-2.3	NA	NA	NA	24
YLR152C	2.76042248342321	0	0	-5.5	4	0.75	33.7
YLR153C	2.83442070368153	NA	0	NA	NA	NA	21.9
YLR154C	2.04139268515822	0	-0.4	-9.8	2	1	24.4
YLR162W-A	1.79239168949825	NA	-1.7	NA	NA	NA	51.6
YLR163C	2.66464197555613	0	-2.7	-11.2	26	0.384615384615385	23.2
YLR164W	2.22530928172586	NA	-2	NA	NA	NA	NA
YLR165C	2.40483371661994	NA	-0.4	NA	NA	NA	NA
YLR166C	2.94001815500766	NA	-2.9	NA	NA	NA	36.3
YLR168C	2.36172783601759	0	-0.4	-2.7	61	0.409836065573771	32.4
YLR170C	2.19312459835446	NA	-0.5	NA	NA	NA	33.7
YLR172C	2.47712125471966	0	0	-9.3	8	0.625	30.3
YLR173W	2.78390357927274	0	-0.6	-10	25	0.36	36.6
YLR174W	2.61489721603313	NA	-0.5	NA	NA	NA	40
YLR175W	2.68394713075151	0	-2	-5.4	30	0.4	27.3
YLR176C	2.90902085421116	NA	0	NA	NA	NA	NA
YLR177W	2.7979596437372	0	0	-4.4	43	0.372093023255814	33.4
YLR178C	2.34044411484012	0	0	-4.8	26	0.384615384615385	30.8
YLR179C	2.30319605742049	0	0	-7.8	78	0.371794871794872	37.8
YLR180W	2.58206336291171	NA	0	NA	NA	NA	6.1
YLR181C	2.51851393987789	NA	0	NA	NA	NA	NA
YLR182W	2.90471554527868	0	-1.9	-6.5	34	0.382352941176471	28.6
YLR183C	2.68930885912362	0	0	-3.87	48	0.395833333333333	21.3
YLR185W	1.94448267215017	0	0	-4.7	22	0.363636363636364	21.6
YLR186W	2.40140054078154	0	-1.8	-4.8	58	0.396551724137931	31.9
YLR187W	3.0111473607758	0	0	-9.4	198	0.383838383838384	NA
YLR188W	2.84198480459011	1	-2.8	-3.7	74	0.378378378378378	25.2
YLR189C	3.07845681805329	2	-0.8	-7.4	76	0.381578947368421	36.8
YLR190W	2.69108149212297	0	0	-10.4	321	0.398753894080997	NA
YLR191W	2.58658730467176	0	-1	-7.3	32	0.40625	27.7
YLR192C	2.42324587393681	0	0	-2.31	50	0.42	28.2
YLR193C	2.24303804868629	1	-3.8	-11.3	68	0.382352941176471	27.6
YLR194C	2.40483371661994	0	0	-2.5	15	0.333333333333333	37.5
YLR195C	2.65801139665711	0	-0.6	-3.4	32	0.40625	30.5
YLR196W	2.76042248342321	NA	0	NA	NA	NA	5.3
YLR197W	2.70243053644553	0	-1.2	-13.8	25	0.36	21.9
YLR199C	2.44090908206522	0	0	-3.3	70	0.385714285714286	31
YLR200W	2.05690485133647	NA	-3.1	NA	NA	NA	27
YLR201C	2.41497334797082	0	0	-9.1	1	1	32.6
YLR203C	2.63948648926859	0	-2.4	-9.7	65	0.4	28.7
YLR204W	2.04532297878666	NA	0	NA	NA	NA	31.2
YLR205C	2.50105926221775	NA	0	NA	NA	NA	4.4
YLR206W	2.78746047451842	NA	0	NA	NA	NA	NA
YLR207W	2.92064500140679	0	0	-1.8	65	0.4	30.4
YLR208W	2.47275644931721	0	-0.8	-3.77	74	0.378378378378378	27.8
YLR209C	2.49276038902684	1	-0.1	-4.2	35	0.4	35.1
YLR210W	2.66275783168157	0	-2.2	-12	79	0.367088607594937	29.2
YLR211C	2.3541084391474	NA	-1.8	NA	NA	NA	NA
YLR212C	2.67486114073781	NA	0	NA	NA	NA	32.4
YLR213C	2.62531245096167	0	-1.5	-12.7	26	0.384615384615385	NA
YLR214W	2.83632411570675	NA	-4.3	NA	NA	NA	NA
YLR215C	2.55630250076729	NA	0	NA	NA	NA	NA
YLR216C	2.56937390961505	0	-1	-3.8	32	0.40625	24.7
YLR218C	2.17609125905568	NA	0	NA	NA	NA	NA
YLR219W	2.86213137931304	NA	-4	NA	NA	NA	NA
YLR220W	2.50785587169583	NA	0	NA	NA	NA	NA
YLR221C	2.34242268082221	0	0	-5.8	46	0.391304347826087	29.6
YLR222C	2.91222205653242	0	-5.1	-4.9	20	0.3	27.3
YLR223C	3.03542973818455	0	-3.8	-7	305	0.390163934426229	25.1
YLR224W	2.56702636615906	NA	-0.8	NA	NA	NA	NA
YLR225C	2.60959440922522	0	0	-8.5	17	0.294117647058824	35.4
YLR226W	2.59659709562646	NA	0	NA	NA	NA	36.6
YLR227C	2.69284691927723	3	-3.1	-16.2	186	0.39247311827957	48
YLR228C	2.9106244048892	NA	-1.9	NA	NA	NA	21.9
YLR229C	2.28103336724773	NA	-0.8	NA	NA	NA	29.6
YLR231C	2.65609820201283	0	0	-8.1	28	0.392857142857143	29.3
YLR233C	2.84447717574568	NA	0	NA	NA	NA	5.9
YLR234W	2.81690383937566	NA	-1.9	NA	NA	NA	NA
YLR237W	2.77670118398841	0	-3.5	-10.5	68	0.382352941176471	2.6
YLR238W	2.67942789661212	0	-1.4	-11.5	79	0.367088607594937	31.3
YLR239C	2.51587384371168	NA	-0.3	NA	NA	NA	42.5
YLR240W	2.94200805302231	NA	-2.3	NA	NA	NA	NA
YLR241W	2.89320675305985	1	-4	-12	42	0.380952380952381	30.6
YLR242C	2.50650503240487	1	-0.7	-8.8	47	0.382978723404255	30.6
YLR243W	2.4345689040342	NA	0	NA	NA	NA	28.6
